0	0.06647058823529411
1	0.11352941176470588
2	0.1497058823529412
3	0.18058823529411766
4	0.2164705882352941
5	0.24411764705882352
6	0.2626470588235294
7	0.28705882352941176
8	0.30823529411764705
9	0.33029411764705885
10	0.34558823529411764
11	0.3652941176470588
12	0.38029411764705884
13	0.3976470588235294
14	0.4164705882352941
15	0.4326470588235294
16	0.4447058823529412
17	0.45941176470588235
18	0.4764705882352941
19	0.49205882352941177
20	0.5055882352941177
21	0.5155882352941177
22	0.5302941176470588
23	0.5435294117647059
24	0.5547058823529412
25	0.5708823529411765
26	0.5844117647058824
27	0.5994117647058823
28	0.6135294117647059
29	0.6261764705882353
30	0.6361764705882353
31	0.6452941176470588
32	0.6573529411764706
33	0.6694117647058824
34	0.6811764705882353
35	0.6908823529411765
36	0.7005882352941176
37	0.7094117647058824
38	0.7164705882352941
39	0.7285294117647059
40	0.7385294117647059
41	0.7476470588235294
42	0.7573529411764706
43	0.7661764705882353
44	0.7729411764705882
45	0.7773529411764706
46	0.7864705882352941
47	0.7944117647058824
48	0.7997058823529412
49	0.8038235294117647
50	0.8111764705882353
51	0.8182352941176471
52	0.8244117647058824
53	0.8341176470588235
54	0.8405882352941176
55	0.8505882352941176
56	0.8576470588235294
57	0.861764705882353
58	0.8664705882352941
59	0.8705882352941177
60	0.8761764705882353
61	0.88
62	0.8844117647058823
63	0.8885294117647059
64	0.8935294117647059
65	0.9011764705882352
66	0.9061764705882352
67	0.9094117647058824
68	0.9152941176470588
69	0.9208823529411765
70	0.9252941176470588
71	0.93
72	0.9352941176470588
73	0.9411764705882353
74	0.9458823529411765
75	0.9494117647058824
76	0.9547058823529412
77	0.9611764705882353
78	0.965
79	0.97
80	0.9723529411764706
81	0.975
82	0.9773529411764705
83	0.9802941176470589
84	0.9826470588235294
85	0.9847058823529412
86	0.9852941176470589
87	0.9864705882352941
88	0.9885294117647059
89	0.9897058823529412
90	0.9929411764705882
91	0.9947058823529412
92	0.9964705882352941
93	0.9973529411764706
94	0.9982352941176471
95	0.9985294117647059
96	0.9988235294117647
97	0.9988235294117647
98	0.9991176470588236
99	0.9991176470588236
100	1.0
