2	2	50.0
2	3	33.333333333333336
2	4	25.0
2	5	20.0
2	6	16.666666666666668
2	7	14.285714285714286
2	8	12.5
2	9	22.22222222222222
2	10	30.0
2	11	9.090909090909092
2	12	16.666666666666668
2	13	15.384615384615385
2	14	21.428571428571427
2	15	20.0
2	16	18.75
2	17	0.0
2	18	22.22222222222222
2	19	10.526315789473685
2	20	5.0
2	21	4.761904761904762
2	22	9.090909090909092
2	23	13.043478260869565
2	24	4.166666666666667
2	25	4.0
2	26	3.8461538461538463
2	27	3.7037037037037037
2	28	7.142857142857143
2	29	3.4482758620689653
2	30	10.0
2	31	0.0
2	32	3.125
2	33	0.0
2	34	8.823529411764707
2	35	2.857142857142857
2	36	2.7777777777777777
2	37	5.405405405405405
2	38	0.0
2	39	2.5641025641025643
2	40	2.5
2	41	2.4390243902439024
2	42	0.0
2	43	6.976744186046512
2	44	2.272727272727273
2	45	4.444444444444445
2	46	2.1739130434782608
2	47	6.382978723404255
2	48	4.166666666666667
2	49	4.081632653061225
2	50	6.0
2	51	9.803921568627452
2	52	0.0
2	53	0.0
2	54	5.555555555555555
2	55	7.2727272727272725
2	56	5.357142857142857
2	57	0.0
2	58	1.7241379310344827
2	59	3.389830508474576
2	60	5.0
2	61	0.0
2	62	8.064516129032258
2	63	6.349206349206349
2	64	3.125
2	65	0.0
2	66	6.0606060606060606
2	67	1.5151515151515151
2	68	4.411764705882353
2	69	8.695652173913043
2	70	4.285714285714286
2	71	1.408450704225352
2	72	0.0
2	73	2.73972602739726
2	74	1.3513513513513513
2	75	0.0
2	76	3.9473684210526314
2	77	1.2987012987012987
2	78	2.5641025641025643
2	79	1.2658227848101267
2	80	1.25
2	81	1.2345679012345678
2	82	2.4390243902439024
2	83	3.6144578313253013
2	84	2.380952380952381
2	85	2.3529411764705883
2	86	0.0
2	87	3.4482758620689653
2	88	0.0
2	89	1.1235955056179776
2	90	0.0
2	91	3.2967032967032965
2	92	1.0869565217391304
2	93	5.376344086021505
2	94	2.127659574468085
2	95	3.1578947368421053
2	96	1.0416666666666667
2	97	3.0927835051546393
2	98	3.061224489795918
2	99	2.0202020202020203
2	100	5.0
3	2	50.0
3	3	66.66666666666667
3	4	0.0
3	5	0.0
3	6	16.666666666666668
3	7	28.571428571428573
3	8	12.5
3	9	44.44444444444444
